train/train_time,Loss/loss/clip,eval_ret/std,Loss/loss/vf,total_time,train_ret/max,train_ret/min,eval_ret/mean,test/collect_time,env_step,Loss/loss,Loss/loss/ent,train/collect_time,train_ret/mean,train_ret/std,grad_step,epoch
1919.9825983047485,2.027646405622363e-05,1.0897247358851685,0.2867003599516092,13520.647683143616,6.0,-1.0,1.75,134.0726432800293,6230016,0.13494618130752292,0.842427529490147,11466.59244465828,1.9403604459755965,1.4749983137669633,73008,117
1937.6396613121033,-0.0006459932475804517,1.9324531042175384,0.29422954324250805,13634.076511621475,6.0,-1.0,1.625,134.9745695590973,6283264,0.1382833978710457,0.8185380747876108,11561.462283611298,1.927692159771117,1.4373438369926033,73632,118
1953.599972486496,-0.001200599354118682,1.2686114456365274,0.3081968692967143,13745.218003988266,6.0,-1.0,1.875,136.06625056266785,6336512,0.1449260496032926,0.7971785996968929,11655.551783800125,1.9532895283313203,1.4289151570167118,74256,119
1968.2617852687836,-5.4599906807431076e-05,1.4947825928876748,0.30308622513444,13857.015032529831,6.0,-1.0,2.375,137.1443054676056,6389760,0.14360626445462304,0.7882248403934331,11751.608945131302,1.9364216726285959,1.4406203053105882,74880,120
1984.9188125133514,-0.001792825631594333,1.984313483298443,0.29711089159051585,13969.446705579758,6.0,-1.0,2.25,138.431800365448,6443008,0.138622380196093,0.8140240218967965,11846.0960958004,1.9555478247259397,1.4471271291095578,75504,121
1998.5746145248413,-0.002196958533321053,1.7320508075688772,0.3045025560049675,14076.654675483704,6.0,-2.0,2.0,139.31560397148132,6496256,0.14139200816265288,0.8662311497789161,11938.764460325241,1.936623679365217,1.455613380488916,76128,122
2012.372763633728,-0.0007814138740426502,1.299038105676658,0.30714207207067645,14185.07642364502,6.0,-3.0,2.25,140.21455001831055,6549504,0.14407440081525313,0.8715221328804126,12032.489112854004,1.9696115148434175,1.482314234097223,76752,123
2028.6516177654266,-0.0020281361021961155,0.6614378277661477,0.3099080128595233,14298.087414741516,5.0,-2.0,0.25,141.20625042915344,6602752,0.14453642092979485,0.8389449680271821,12128.229549646378,1.9847108210650615,1.4682681332933338,77376,124
2045.338785648346,-0.002337979116978554,1.1110243021644486,0.30906734240647316,14411.521298408508,6.0,-1.0,2.375,142.43819618225098,6656000,0.14377702243076876,0.8418669472329126,12223.744319438934,2.00258762108306,1.4733199748203734,78000,125
2061.326709508896,-0.0007818630159211654,0.9682458365518543,0.30794964188662094,14522.426837444305,6.0,-1.0,2.75,143.33430767059326,6709248,0.1447257277293083,0.8467230485417905,12317.765822649002,2.0189472969574527,1.4708845103355592,78624,126
2078.0262882709503,-0.0023336886623814617,1.479019945774904,0.32634622754099274,14634.210598945618,6.0,-1.0,2.75,144.24317574501038,6762496,0.15272096278241432,0.8118462760287981,12411.94113779068,2.0068784984606456,1.4809520477153555,79248,127
2095.8229994773865,-0.0010373799263899666,0.6959705453537527,0.31551015324508525,14748.84824681282,6.0,-1.0,2.375,145.51164650917053,6815744,0.1488262929547674,0.7891403852173915,12507.513603448868,2.009218218744912,1.4581722551842273,79872,128
2112.696360349655,-0.0012699408103705935,1.653594569415369,0.3114879669096225,14862.253413200378,6.0,-2.0,1.625,146.45797991752625,6868992,0.14665861924489343,0.7815424215335115,12603.09907579422,2.0460078081324076,1.4646635809613286,80496,129
2130.1787469387054,-0.0014470840243843552,1.4947825928876748,0.3417694284700048,14989.581625938416,6.0,-1.0,2.375,147.4164595603943,6922240,0.16161523742649034,0.7822392779665115,12711.986422300339,2.0080589203864885,1.4615040209446934,81120,130
2147.000322818756,-0.0009935507401585197,1.6583123951777,0.3396955700830007,15109.439262866974,6.0,-3.0,2.5,148.3257441520691,6975488,0.16122693248475203,0.7627302305056499,12814.113198757172,1.9990696899336853,1.5167613224247047,81744,131
2162.3531646728516,-0.001361268888173911,1.299038105676658,0.31850978846733397,15221.933949708939,6.0,-2.0,2.25,149.27297639846802,7028736,0.1501062579500752,0.7787367538190805,12910.307811021805,2.162213868891707,1.4996739354524204,82368,132
2179.230391263962,-0.0008199217696435366,1.8540496217739157,0.3371307685350378,15341.991219997406,6.0,-2.0,1.25,150.23607349395752,7081984,0.16013307480189282,0.7612387570433127,13012.524757623672,2.067831371669692,1.4979722770253243,82992,133
2194.687926054001,-0.0008608917131100614,1.299038105676658,0.32782230191887957,15457.530097484589,6.0,-2.0,1.75,151.59069752693176,7135232,0.1553181924331838,0.7732066913292959,13111.25147652626,2.0625425320823023,1.5063836748311243,83616,134
2211.4794175624847,-0.001959909769282557,1.1110243021644486,0.33437719425329787,15571.37548160553,6.0,-1.0,2.375,152.59341192245483,7188480,0.15752332523847237,0.7705362568107935,13207.302654743195,2.056502996820255,1.4784756623185242,84240,135
2229.1218843460083,-0.0012748488456380959,0.8569568250501305,0.3495023508962148,15685.473335266113,6.0,-1.0,2.625,153.89355397224426,7241728,0.16564257543247476,0.78337512528285,13302.457899808884,2.1110067408911735,1.4931840256558357,84864,136
2244.9714131355286,-0.0014914628155589195,1.0897247358851685,0.32143689634708256,15795.780426740646,6.0,-1.0,2.75,154.854918718338,7294976,0.15150520394150263,0.7721781474657551,13395.954097747803,2.1198513015336284,1.4147057173091084,85488,137
2260.8122124671936,-0.0007125360306161337,1.5,0.3345261136643015,15907.330144643784,6.0,-1.0,1.5,155.83084416389465,7348224,0.1592085619146625,0.7341959011287261,13490.687091112137,2.1766756869696366,1.5030791069457652,86112,138
2277.8270666599274,-0.0012237859471217515,1.6583123951777,0.3315226242232783,16018.249552726746,6.0,-2.0,2.0,157.11671090126038,7401472,0.15706147899469125,0.7476047169512664,13583.305780172348,2.1436562251109543,1.486433993750891,86736,139
2295.2255868911743,-0.0009431685824753142,0.4330127018922193,0.3432086697325875,16132.69990682602,6.0,-1.0,1.75,158.09019708633423,7454720,0.16318805708000675,0.7473109661577605,13679.384125471115,2.0541620864219396,1.543723056061003,87360,140
2311.5040242671967,-4.0089142156573854e-05,1.5360257159305635,0.3543862858070776,16245.86765050888,6.0,-1.0,1.875,159.04724550247192,7507968,0.1696138111874462,0.753924240382054,13775.316383600235,2.1677135345211966,1.5122343381894137,87984,141
2327.592690706253,-0.0023783240269553154,1.0532687216470449,0.3285385542668593,16357.45172405243,6.0,-1.0,2.125,159.97754192352295,7561216,0.15439668899545303,0.7494264425566562,13869.881493806839,2.1771694111985425,1.5002394130948886,88608,142
2343.2019295692444,-0.0016670709420652254,1.713913650100261,0.33003745182680017,16466.932787418365,6.0,-1.0,2.25,161.3101625442505,7614464,0.155864818726117,0.7486836144175284,13962.420698404312,2.2384447235288256,1.5037933120308329,89232,143
2359.3090274333954,-0.0016946457348799757,1.224744871391589,0.3277528374336469,16576.851261377335,6.0,-1.0,2.5,162.2277693748474,7667712,0.15453370049213752,0.7648072285720936,14055.314467668533,2.183590801758061,1.526178540837954,89856,144
2375.5400643348694,-0.0019994918387592174,1.4142135623730951,0.3360015488205812,16692.055606126785,6.0,-1.0,1.5,163.24003958702087,7720960,0.15806606977891466,0.7935212786572099,14153.27550458908,2.154704914808296,1.479429459441344,90480,145
2392.1340913772583,-0.0017717191072640559,1.3228756555322954,0.33739417022428453,16814.407878160477,6.0,-1.0,2.0,164.1731870174408,7774208,0.1585236365357653,0.8401729931625037,14258.100602149963,2.1922942336343434,1.4975547563531482,91104,146
2408.0617179870605,-0.0011481635857564514,1.0532687216470449,0.35609693073022824,16926.633255958557,6.0,-2.0,3.125,165.4239628314972,7827456,0.16820629407914403,0.8694008305095708,14353.147578001022,2.1920885146632276,1.5310011415958606,91728,147
2424.727859020233,-0.001974221742831361,1.6393596310755,0.340337985004179,17036.093222379684,6.0,-1.0,2.25,166.34361219406128,7880704,0.1595023581877542,0.8692412973405459,14445.021753311157,2.226718537193882,1.513474441865382,92352,148
2442.4045870304108,-0.001800747455443996,2.1213203435596424,0.3585242725049074,17156.189583301544,6.0,-1.0,1.5,167.54230976104736,7933952,0.16891533133979786,0.8546057945260636,14546.242689609528,2.221447794527854,1.5522173631677672,92976,149
2458.9672112464905,-0.0014515420315990173,1.8027756377319946,0.3578048407649383,17265.41053199768,6.0,-3.0,2.0,168.7512276172638,7987200,0.16907788189844442,0.8372996450425723,14637.692095518112,2.17833942509334,1.5251811560969415,93600,150
2476.271904230118,-0.0027630094626100543,2.0463381929681126,0.37277306976895297,17391.198303222656,6.0,-1.0,1.75,169.82651734352112,8040448,0.17556800743421683,0.8055518548458049,14745.099884033203,2.3357810823558705,1.5189355034187921,94224,151
2493.2087786197662,-0.0015594738566179357,1.7320508075688772,0.36900031814972556,17506.361665725708,6.0,-2.0,1.5,170.7777464389801,8093696,0.1745885641863331,0.8352121077477933,14842.375143051147,2.247689410517518,1.582454310003289,94848,152
2508.934662103653,-0.0017553177242053864,1.0532687216470449,0.4028308279812336,17616.8802819252,6.0,-1.0,2.875,172.06550860404968,8146944,0.19178153435962322,0.7878561712419376,14935.880114078522,2.2887830661634583,1.6169974428076346,95472,153
2524.676077604294,-0.0007828884050608254,1.6583123951777,0.40221108204852307,17723.7273273468,6.0,-2.0,2.0,172.97333002090454,8200192,0.1929480454359108,0.7374606921504706,15026.077922821045,2.351342411713105,1.6200696111364616,96096,154
2541.5276095867157,-0.0011523297237148746,1.3169567191065923,0.3780865572775022,17839.516571998596,6.0,-2.0,2.625,173.88357949256897,8253440,0.18060563144106892,0.7285317355432573,15124.105386018753,2.378039884091161,1.621101261254835,96720,155
2559.940698623657,-0.0017424112533589303,1.6393596310755,0.3955598576233172,17949.362092733383,6.0,-1.0,2.75,174.81389236450195,8306688,0.1889917930492606,0.7045724539993664,15214.607504606247,2.3497102225696103,1.6238993020415236,97344,156
2577.131095647812,-0.0016044587119279476,1.5360257159305635,0.4004610206167667,18061.9521753788,6.0,-1.0,2.125,175.7482032775879,8359936,0.19142869021743536,0.7197361401258371,15309.072879314423,2.4748384959583625,1.590655264337086,97968,157
2593.5080802440643,-0.0025069645885079624,1.7275343701356567,0.3938258483958169,18172.15572786331,6.0,-2.0,2.625,176.65283393859863,8413184,0.1870055599735142,0.7400399734003421,15401.994816064835,2.401603549276864,1.601470716073105,98592,158
2609.416410446167,-0.0009419799973376287,2.0879116360612584,0.41807315235909737,18285.97553229332,6.0,-2.0,1.875,177.7109763622284,8466432,0.20091649900692013,0.717809707690508,15498.84814786911,2.370085138359888,1.649375191001742,99216,159
2623.228099822998,-0.002028091166628142,1.653594569415369,0.41918209166480946,18390.85869717598,6.0,-2.0,2.625,178.63307356834412,8519680,0.20043318834490118,0.7129766361262552,15588.99752664566,2.4919114641545614,1.6567661257983561,99840,160
2639.3308029174805,-0.001449918734858959,0.9682458365518543,0.42394333423521263,18506.165731668472,6.0,-1.0,2.25,179.5544512271881,8572928,0.20289410021490398,0.7627648658668386,15687.280480146408,2.398111434822255,1.6403039555566747,100464,161
2656.3171133995056,-0.0017187536435906226,1.8708286933869707,0.4122261304217271,18625.89091682434,6.0,-1.0,2.5,180.47425055503845,8626176,0.1966381502122833,0.7756161469106488,15789.099555969238,2.520692065574085,1.666066622624937,101088,162
2674.283923149109,-0.001646446445449374,2.2325713874364688,0.4420427359545077,18738.044416427612,6.0,-1.0,2.375,181.38114619255066,8679424,0.21149064988518756,0.7884271315848214,15882.379349946976,2.5243125497076324,1.688383437135443,101712,163
2690.142023563385,-0.0014718769055504632,1.3635890143294642,0.43919565361470747,18845.74531698227,6.0,-2.0,1.875,182.31673574447632,8732672,0.21036492541241342,0.7761024546164733,15973.28656053543,2.51126631985193,1.70770178916059,102336,164
2705.9153797626495,-0.0014173939230087674,1.4523687548277813,0.4340948216999188,18957.18424320221,6.0,-1.0,2.125,183.17979216575623,8785920,0.20825758798477745,0.7372429742453954,16068.08907365799,2.6141021310026034,1.6630631738725166,102960,165
2721.912763595581,-0.0008466113231873184,1.5360257159305635,0.4644236770960001,19064.79969215393,6.0,-1.0,2.875,184.1029577255249,8839168,0.22390071756373608,0.7464510326584182,16158.783973455429,2.5186795532217365,1.7247763801912253,103584,166
2738.1561348438263,-0.0017216223484585777,1.6153559979150107,0.4485045768893681,19176.729974508286,6.0,0.0,1.875,185.12721347808838,8892416,0.21517523499922103,0.7355432085310804,16253.446628332138,2.59066229247841,1.691524954907437,104208,167
2755.302575111389,0.004052556460150158,1.8328597873268975,0.4726770538836717,19293.362023353577,6.0,-1.0,2.875,186.0755476951599,8945664,0.23346553613933235,0.6925547835536492,16351.98390340805,2.095989176763989,1.6146593079701728,104832,168
2771.2968378067017,-0.0017821954530424988,1.79843682124227,0.4708741441942178,19401.793328285217,6.0,-1.0,2.375,187.36659789085388,8998912,0.226571661253006,0.7083215427895386,16443.129895687103,2.211492570931299,1.617808749501793,105456,169
2787.759665250778,-0.00025104978480018105,1.7320508075688772,0.47765512377596814,19512.620932102203,6.0,-1.0,2.0,188.2609269618988,9052160,0.23126292412575236,0.7313588190919312,16536.60034251213,2.4688947131011547,1.7181407686394334,106080,170
2804.8402676582336,4.129383850317355e-05,1.713913650100261,0.4394267016591933,19624.980031490326,6.0,-1.0,1.75,189.67671942710876,9105408,0.21216910449453655,0.7585540751043038,16630.46304678917,2.6098686888160576,1.652492597691682,106704,171
2821.6494879722595,-0.001175339869895162,1.4523687548277813,0.4402269943593404,19750.456642627716,6.0,-1.0,2.125,190.85338044166565,9158656,0.2113913807612008,0.754677710433801,16737.953776836395,2.7162030856502497,1.697536886685045,107328,172
2837.355958223343,-0.0006737493139763291,1.7633419974582356,0.4412940138330062,19860.49036002159,6.0,-1.0,3.125,191.72977828979492,9211904,0.21220083049952218,0.7772427075184307,16831.404626369476,2.7014724596949597,1.7044233984328236,107952,173
2855.293685436249,-0.001566822116355746,1.1989578808281798,0.4423751542105887,19969.684371948242,6.0,-1.0,3.25,192.8071427345276,9265152,0.21241708964300468,0.720366516843056,16921.583546876907,2.683001376116057,1.7019093648514803,108576,174
2871.8030681610107,-0.0016623000339724314,1.6583123951777,0.4310165125494584,20080.882150888443,6.0,-1.0,2.0,194.28290128707886,9318400,0.2068353318251096,0.7010624683820285,17014.796184301376,2.677943696225988,1.7180999639201424,109200,175
2888.9982872009277,-0.0013711241608222898,0.8660254037844386,0.4282246524802385,20204.303645133972,6.0,-1.0,3.0,195.22411370277405,9371648,0.20555160608954534,0.7189595909454887,17120.081247329712,2.8101041974565066,1.7315476569040906,109824,176
2904.2603483200073,-0.00025732569599476375,1.4947825928876748,0.45026310915366197,20311.94642305374,6.0,-2.0,3.375,196.10183811187744,9424896,0.2173638498553863,0.7510378280511268,17211.584239959717,2.701386878319273,1.6964543492851092,110448,177
2921.786719083786,-0.00036710537059638556,1.0,0.4458951103286102,20426.697568655014,6.0,-1.0,2.0,197.49207615852356,9478144,0.21538800539639893,0.7192444197642498,17307.41877889633,2.6848687630570134,1.723985854780783,111072,178
2938.9494779109955,0.001112334889909014,1.5811388300841898,0.4164798641338561,20539.899381875992,6.0,0.0,3.0,198.42967748641968,9531392,0.2023969925701236,0.695527478097341,17402.520229816437,2.662599126496571,1.6971048771603208,111696,179
2955.731195449829,-0.0003976446303288236,1.7633419974582356,0.44541458183756233,20650.85094332695,6.0,-1.0,3.875,199.5061740875244,9584640,0.21529653197966322,0.7013114523620178,17495.613576889038,2.7376163264216076,1.7134918218149462,112320,180
2973.2880940437317,-0.0014703717976002593,2.0879116360612584,0.43580443049088496,20763.854642152786,6.0,-1.0,3.125,200.58589482307434,9637888,0.2093449738831856,0.7086869457211252,17589.980657815933,2.790499639864335,1.7115190968454432,112944,181
2991.0529572963715,0.0008714463217004845,0.9270248108869579,0.4575098165048238,20878.556352615356,6.0,-1.0,3.125,201.92252731323242,9691136,0.22246563053713775,0.7160724005064905,17685.580871105194,2.700860537938328,1.728363712436378,113568,182
3009.1507794857025,0.0009667993551538062,1.479019945774904,0.4406428095908502,20991.07438158989,6.0,-1.0,2.75,202.78097105026245,9744384,0.2143579239789874,0.6930280410899567,17779.14263367653,2.723514900212011,1.74215784061365,114192,183
3025.548979997635,-0.0015910547689343686,1.299038105676658,0.43809159993170166,21104.04571533203,6.0,-1.0,0.75,203.69548988342285,9797632,0.2101504442353661,0.7304301422375896,17874.801249027252,2.801647399523469,1.6722764104712957,114816,184
3040.6578891277313,-0.0010249947682052897,1.6909686573085854,0.45802918812021226,21215.37207698822,6.0,-2.0,2.875,204.56939601898193,9850880,0.22070477793040943,0.7284821568964384,17970.14479494095,2.785563268935329,1.6894839149436212,115440,185
3057.240385532379,-0.001306184064537191,1.118033988749895,0.4450436256921445,21328.085223197937,6.0,-1.0,2.5,205.5881667137146,9904128,0.21409701835364106,0.7118610690992611,18065.256675243378,2.7592163777092984,1.668081968139039,116064,186
3072.737738609314,-0.0006363525988910203,1.4947825928876748,0.4517304572539452,21437.092581748962,6.0,-1.0,2.625,206.46818828582764,9957376,0.21815613544999787,0.7072740242076224,18157.886657714844,2.744234386524936,1.7029279906238344,116688,187
3088.363778114319,1.0824438411360319e-05,1.1989578808281798,0.42354120519489824,21549.876875400543,6.0,-1.0,2.75,207.66182327270508,10010624,0.20494669340312102,0.6834733916971928,18253.851276874542,2.7838668631164127,1.6983170614808683,117312,188
3103.720313310623,-0.0015198624154063275,1.7275343701356567,0.42938205876793617,21659.236410856247,6.0,-1.0,2.375,208.5846471786499,10063872,0.20659486870639604,0.6576298412222129,18346.931453466415,2.8177054378876534,1.7303130768884536,117936,189
3120.684473991394,0.0002982511561220656,1.5,0.4467746947342769,21773.120313882828,6.0,-1.0,2.5,209.83336782455444,10117120,0.2168183580924494,0.6867240477257814,18442.60247540474,2.8844919463814147,1.7655326767952308,118560,190
3136.8981704711914,-0.0009329916628746268,1.3169567191065923,0.4490261245518923,21890.767453432083,6.0,0.0,2.375,210.76605892181396,10170368,0.21680673598670047,0.6773334979437863,18543.10322713852,2.7795539560507945,1.7184689472548416,119184,191
3151.5717990398407,-5.227486671617205e-05,2.368411915187052,0.4417829749962459,21998.23385977745,6.0,-2.0,2.875,211.66369724273682,10223616,0.21409894413768485,0.6740268870997121,18634.998366355896,2.836762568350208,1.7070047209255852,119808,192
3166.35622882843,-0.0009461407981012969,1.4086784586980805,0.44670462789825904,22107.77043032646,6.0,-1.0,3.625,212.79504489898682,10276864,0.21570534056100324,0.6700832717693769,18728.619159698486,2.943836589219548,1.769393009332429,120432,193
3181.414265871048,-0.0002004059598011035,2.027159342528357,0.42439209282971346,22219.501103401184,6.0,-1.0,2.875,214.0919065475464,10330112,0.2053918973303949,0.6603743085303367,18823.994933843613,2.9433112918344757,1.752794696163123,121056,194
3194.9624094963074,-0.0007301979505707724,1.165922381636102,0.413766224653675,22323.395922660828,6.0,-1.0,2.875,214.9409408569336,10383360,0.19924619309126568,0.6906721951105654,18913.492575645447,2.9226331483835826,1.681221226863542,121680,195
3209.475372314453,0.0014482454843789292,1.7275343701356567,0.45156124415688026,22430.450929403305,6.0,-1.0,3.625,215.82428431510925,10436608,0.22032781671255064,0.6901050871954515,19005.15127515793,2.80405407685906,1.7344211902708264,122304,196
3227.0291936397552,-0.0003892904347501313,1.8027756377319946,0.41996711908051604,22546.73469352722,6.0,-1.0,3.0,216.76650595664978,10489856,0.2025257464713202,0.7068523212503164,19102.938997030258,2.8682556303882545,1.7305512394085936,122928,197
3242.7909483909607,0.0004924528661948175,2.4206145913796355,0.42126815785200167,22654.056352853775,6.0,-2.0,3.125,218.0445680618286,10543104,0.204399108265837,0.6727423878052299,19193.2208404541,2.9477926744741385,1.7486487102339314,123552,198
3258.7717819213867,-0.00041811297370049247,1.7853571071357126,0.42916839192502004,22762.548102378845,6.0,-1.0,3.25,219.2296004295349,10596352,0.20726227784195003,0.6903805847351369,19284.546722650528,2.8241519619294366,1.733667322870223,124176,199
3274.4860084056854,0.00020751989751051264,1.3169567191065923,0.4183158924182256,22872.758635997772,6.0,-2.0,2.625,220.14498043060303,10649600,0.20236775261135057,0.6997714014007494,19378.127650022507,2.8859868531315143,1.7457701906523342,124800,200
3288.290822982788,0.0009096345538870457,2.4206145913796355,0.4170353868737434,22979.50208592415,6.0,0.0,2.125,221.05707907676697,10702848,0.20237611822831705,0.7051210246789149,19470.15418624878,2.876082474820826,1.7137733273889058,125424,201
3306.1152918338776,-0.001526473941153083,1.653594569415369,0.40574036108759737,23092.074850320816,6.0,-1.0,2.625,222.02359890937805,10756096,0.1943192082481124,0.7024499198947196,19563.935961961746,2.958190106968245,1.689433851947183,126048,202
3322.5959193706512,-4.165292156334865e-05,1.5360257159305635,0.4265540606127335,23203.13778758049,6.0,-2.0,4.125,223.24041223526,10809344,0.20622031506485283,0.7015062307891173,19657.3014588356,2.971901139128997,1.7871687862618895,126672,203
3339.8380064964294,-0.00025677400117274385,1.0532687216470449,0.4283398654885016,23318.4316341877,6.0,-1.0,2.875,224.18122696876526,10862592,0.20675489280181816,0.7158266284909004,19754.412403821945,2.8700532650339734,1.7277216757256613,127296,204
3355.9706552028656,0.0008592929576153462,1.8328597873268975,0.45578131581155146,23431.10527563095,6.0,0.0,2.875,225.28553771972656,10915840,0.22139338898257563,0.7356562044184942,19849.84908747673,2.90295784957857,1.7439742602875667,127920,205
3372.111496448517,-0.0013154876658704896,1.7275343701356567,0.4576953779428433,23543.095356941223,6.0,-1.0,2.375,226.21368408203125,10969088,0.22038737218827006,0.7144829288889198,19944.770179748535,2.997501596125642,1.7441152271053004,128544,206
3389.908690929413,-0.00018203076839339567,1.118033988749895,0.45220177606321293,23658.548224925995,6.0,-2.0,3.0,227.80255699157715,11022336,0.21840840776283774,0.751044991115729,20040.83698439598,2.8892947485251272,1.7541842309104032,129168,207
3406.2754061222076,-0.0019167629324305705,1.4523687548277813,0.43244230861847216,23777.342980861664,6.0,-1.0,2.875,229.0229320526123,11075584,0.20687430631369358,0.7430085049798857,20142.044646024704,2.890950422512695,1.7855812336690362,129792,208
3423.024265766144,0.0025575138883701023,2.54644359843292,0.451961042980353,23890.71402311325,6.0,-1.0,2.625,229.9177176952362,11128832,0.22172172630253512,0.681630889956768,20237.772042512894,2.9428082882021096,1.7711260692675066,130416,209
3439.259139060974,-0.0008878144480359668,1.5811388300841898,0.43251304858579087,24002.420516729355,6.0,-1.0,4.0,231.59583187103271,11182080,0.20854272716081682,0.6825982941648898,20331.565549135208,2.95519943349064,1.7381375311516831,131040,210
3454.9092679023743,-0.0004417946165164888,1.6583123951777,0.4505690603684156,24122.093343257904,6.0,-1.0,3.5,232.49342012405396,11235328,0.2182195230554312,0.6623213089620453,20434.69065785408,3.0281425127526966,1.729571854381795,131664,211
3470.157959461212,-0.00012066717280480928,1.79843682124227,0.4601530787558893,24232.143698215485,6.0,0.0,2.625,233.40148377418518,11288576,0.22348063133465937,0.6475240869017748,20528.58425760269,3.0724967925635993,1.7234158103528257,132288,212
3486.5332112312317,-0.000991182790946765,1.2183492931011204,0.4569275030054344,24346.702368736267,6.0,-1.0,2.375,234.84805369377136,11341824,0.2210095313568719,0.6463037991944032,20625.32110643387,3.1118808774538573,1.7477414047954611,132912,213
3503.287262916565,-0.0012332758543869623,1.5612494995995996,0.46689361964280784,24455.082171678543,6.0,-1.0,3.25,235.76972460746765,11395072,0.22558466939685437,0.6628864690279349,20716.025186538696,2.983407040252479,1.7736432573684726,133536,214
3520.6067218780518,-0.0002991236561240675,1.0,0.4337480232501641,24581.927309513092,6.0,-1.0,3.0,237.60568356513977,11448320,0.20984533733616656,0.6729551304418305,20823.714908123016,3.088896308027667,1.7464933438437724,134160,215
3537.2033083438873,0.00031220970730571864,1.7320508075688772,0.45798870792182594,24699.658041477203,6.0,-2.0,3.5,238.53166604042053,11501568,0.22240439343910956,0.6902170329330822,20923.923070192337,3.041727296702501,1.772428379022645,134784,216
3554.7864587306976,-0.00047874770154101947,1.8027756377319946,0.4611735524466405,24813.866250753403,6.0,-2.0,2.5,239.47669005393982,11554816,0.22316650494646564,0.6941524177598647,21019.603104114532,3.0691980560687195,1.7445514689931445,135408,217
3571.4402992725372,-0.0012457342915392169,1.3919410907075054,0.45120431315631443,24930.854008197784,6.0,-1.0,3.25,240.37273240089417,11608064,0.21723700682513222,0.7119415570528079,21119.040979385376,3.1487840132006197,1.7361110414235454,136032,218
3588.051386117935,-0.0007923761799107664,2.117634293262177,0.4582336767552755,25042.83426141739,6.0,0.0,2.625,241.29451608657837,11661312,0.22131222291873434,0.7012239277171783,21213.488362312317,3.206406471923623,1.7528033104827263,136656,219
3603.794059753418,-0.0011432779436477292,1.0532687216470449,0.4578621476315536,25150.785396575928,6.0,-1.0,4.125,242.396742105484,11714560,0.22090283329956806,0.6884962738706515,21304.59459733963,3.18285447508425,1.7513324199148235,137280,220
3618.8918628692627,-0.002529830850947362,1.8328597873268975,0.49783746592509437,25260.689680814743,6.0,0.0,1.875,243.42193484306335,11767808,0.239706991144862,0.668191066250587,21398.37588572502,3.257226067881182,1.7394369947948274,137904,221
3634.021192073822,-0.00019108714649262724,1.8708286933869707,0.48326970292971694,25377.22021341324,6.0,-1.0,3.5,244.3003408908844,11821056,0.23464594989155346,0.6797814283233422,21498.898683547974,3.194993994440197,1.736947936530786,138528,222
3648.1961920261383,0.00197079731114149,1.6153559979150107,0.4780098544194913,25482.871031045914,6.0,0.0,3.125,245.1576201915741,11874304,0.2340528670316323,0.6922857379302001,21589.51722216606,3.216359691662093,1.7245687145723996,139152,223
3665.038412809372,0.0023675092450456503,1.6153559979150107,0.48917099828712457,25595.041419506073,6.0,-2.0,3.125,246.25955986976624,11927552,0.24053704382803964,0.6415964812040329,21683.74344921112,3.1853327718877984,1.7205539761134525,139776,224
3680.3530077934265,-0.0016401465545641258,1.2686114456365274,0.5076924033749562,25708.89610505104,6.0,0.0,2.875,247.17060732841492,11980800,0.24598307845493153,0.6222976742264549,21781.372492313385,3.3103656944479254,1.702033500185702,140400,225
3697.3345127105713,-0.0013042606893950738,1.7633419974582356,0.49618404382505477,25818.82572579384,6.0,0.0,2.875,248.39507174491882,12034048,0.24048742721191588,0.630033437353678,21873.096143960953,3.406159973943201,1.687193080101852,141024,226
3715.1408932209015,-0.0003401994696245171,1.2686114456365274,0.49617637775074225,25937.37589263916,6.0,-1.0,2.125,249.33228516578674,12087296,0.2409707629957642,0.6777226880956918,21972.902716875076,3.231218855413905,1.7009983326083145,141648,227
3731.4061629772186,-0.0010770642962038088,1.5,0.483241571352268,26052.154310941696,6.0,0.0,2.5,250.26985216140747,12140544,0.2341102524541127,0.6433469420060133,22070.478298425674,3.2982371485638353,1.7405076879083867,142272,228
3747.489454269409,0.0015401983699307612,1.7633419974582356,0.5033658274377767,26158.91931939125,6.0,0.0,3.125,251.41171193122864,12193792,0.24687722893670574,0.6345883494195266,22160.018156051636,3.3198918401966697,1.7234567289126694,142896,229
3763.3702445030212,0.0005996846825254555,1.8708286933869707,0.4722539571901927,26268.33851671219,6.0,-1.0,4.0,252.306476354599,12247040,0.2303757945027871,0.635086928995756,22252.661798477173,3.364910264594885,1.6924895468290497,143520,230
3777.2615592479706,-9.587311666482733e-05,1.7853571071357126,0.4833807850208801,26377.63057756424,6.0,-1.0,3.25,253.20029473304749,12300288,0.23522896658724698,0.6365552882735548,22347.168726444244,3.4097939842540645,1.7013584487216264,144144,231
3793.540680170059,-0.0005648438766515121,1.6909686573085854,0.4596397365706089,26487.81676006317,6.0,0.0,3.125,254.49503636360168,12353536,0.2226041638984894,0.6650861252385836,22439.78104710579,3.3953931783461515,1.68354164218858,144768,232
3807.211541891098,-0.0009724390872109394,2.027159342528357,0.4528460084484556,26594.746410369873,6.0,0.0,2.875,255.33297443389893,12406784,0.2188635775103019,0.658698815279282,22532.20189666748,3.374726358185622,1.7177417741950933,145392,233
